형태소,품사,분류,카운트
많길래,Adjective,10,5
많나,Adjective,8,1
많나,Adjective,10,1
많나요,Adjective,10,2
많냐,Adjective,1,2
많냐,Adjective,2,1
많냐,Adjective,8,2
많냐,Adjective,10,1
많네,Adjective,1,5
많네,Adjective,2,4
많네,Adjective,8,2
많네,Adjective,9,1
많네,Adjective,10,4
많네여,Adjective,10,1
많네요,Adjective,1,4
많네요,Adjective,2,3
많네요,Adjective,3,1
많네요,Adjective,6,4
많네요,Adjective,8,3
많네요,Adjective,10,10
많네용,Adjective,6,1
많넹,Noun,1,1
많노,Adjective,1,1
많노,Adjective,9,1
많다,Adjective,1,6
많다,Adjective,2,5
많다,Adjective,3,1
많다,Adjective,4,7
많다,Adjective,5,2
많다,Adjective,6,8
많다,Adjective,7,2
많다,Adjective,8,2
많다,Adjective,9,1
많다,Adjective,10,1
많다고,Adjective,1,2
많다고,Adjective,2,1
많다고하는데,Adjective,10,1
많다는거냐,Adjective,1,1
많다는걸,Adjective,1,1
많다는걸,Adjective,2,1
많다는게,Adjective,2,1
많다던,Adjective,10,1
많다만,Adjective,1,2
많다면,Adjective,1,2
많더라,Adjective,9,1
많더라고요,Adjective,10,1
많더라구요,Adjective,8,1
많던데,Adjective,7,1
많던데,Adjective,8,3
많던데,Adjective,10,3
많던지,Adjective,1,1
많듯,Adjective,8,1
많습니다,Adjective,2,1
많습니다,Adjective,6,1
많습니다,Adjective,10,2
많아,Adjective,1,8
많아,Adjective,2,6
많아,Adjective,3,2
많아,Adjective,4,9
많아,Adjective,6,6
많아,Adjective,7,2
많아,Adjective,8,13
많아,Adjective,9,3
많아,Adjective,10,21
많아도,Adjective,1,4
많아도,Adjective,6,1
많아서,Adjective,1,11
많아서,Adjective,2,11
많아서,Adjective,3,4
많아서,Adjective,4,13
많아서,Adjective,5,6
많아서,Adjective,6,15
많아서,Adjective,7,7
많아서,Adjective,8,40
많아서,Adjective,9,9
많아서,Adjective,10,55
많아여,Adjective,4,1
많아요,Adjective,1,2
많아요,Adjective,2,3
많아요,Adjective,4,1
많아요,Adjective,6,4
많아요,Adjective,7,1
많아요,Adjective,8,1
많아요,Adjective,10,2
많아져서,Verb,4,1
많아졌고,Verb,9,1
많아졌네요,Verb,7,1
많아졌던,Verb,10,1
많아졌으나,Verb,6,1
많아지자,Verb,1,1
많아진듯,Verb,10,1
많앗겟거,Adjective,10,1
많앗음,Adjective,7,1
많았,Adjective,10,1
많았겠네요,Adjective,1,1
많았겠어요,Adjective,10,1
많았고,Adjective,1,2
많았고,Adjective,2,1
많았고,Adjective,4,1
많았고,Adjective,6,5
많았고,Adjective,7,3
많았고,Adjective,9,4
많았고,Adjective,10,7
많았고다만,Adjective,8,1
많았구,Adjective,8,1
많았구나,Adjective,6,1
많았네요,Adjective,1,1
많았네요,Adjective,5,1
많았네요,Adjective,6,2
많았네요,Adjective,8,1
많았는,Adjective,10,1
많았는게,Adjective,10,1
많았는데,Adjective,1,2
많았는데,Adjective,3,3
많았는데,Adjective,4,1
많았는데,Adjective,5,1
많았는데,Adjective,6,2
많았는데,Adjective,7,1
많았는데,Adjective,8,1
많았는데,Adjective,10,6
많았다,Adjective,1,2
많았다,Adjective,2,1
많았다,Adjective,4,2
많았다,Adjective,5,1
많았다,Adjective,6,1
많았다,Adjective,7,1
많았다,Adjective,10,2
많았다고,Adjective,10,2
많았다는,Adjective,10,1
많았더라면,Adjective,4,1
많았던,Adjective,4,1
많았던,Adjective,10,3
많았던거,Adjective,6,2
많았던거,Adjective,7,1
많았던것,Adjective,4,1
많았던것,Adjective,10,1
많았습니다,Adjective,2,1
많았습니다,Adjective,4,1
많았습니다,Adjective,8,1
많았습니다,Adjective,9,1
많았습니다,Adjective,10,1
많았어서,Adjective,8,1
많았어서,Adjective,10,1
많았어요,Adjective,1,2
많았어요,Adjective,4,2
많았어요,Adjective,5,1
많았어요,Adjective,6,4
많았어요,Adjective,8,3
많았어요,Adjective,9,1
많았어요,Adjective,10,2
많았었나,Adjective,3,1
많았으나,Adjective,7,1
많았으며,Adjective,6,1
많았으면,Adjective,4,1
많았으면,Adjective,6,2
많았으면,Adjective,8,2
많았으면,Adjective,10,1
많았을,Adjective,1,1
많았을거,Adjective,10,1
많았을듯,Adjective,9,2
많았을텐데,Adjective,1,1
많았음,Adjective,2,3
많았음,Adjective,4,1
많았음,Adjective,5,1
많았음,Adjective,6,6
많았음,Adjective,7,1
많았음,Adjective,8,4
많았음,Adjective,9,1
많았음,Adjective,10,1
많았지만,Adjective,6,3
많았지만,Adjective,7,2
많았지만,Adjective,8,6
많았지만,Adjective,9,1
많았지만,Adjective,10,7
많에,Adjective,10,1
많으,Adjective,1,1
많으,Adjective,2,1
많으,Adjective,4,1
많으,Adjective,6,1
많으나,Adjective,1,1
많으나,Adjective,6,1
많으니,Adjective,10,1
많으니까,Adjective,10,1
많으면,Adjective,1,2
많으면,Adjective,2,1
많으셔서,Adjective,10,1
많으셨,Adjective,8,1
많으셨,Adjective,10,1
많으셨고,Adjective,10,1
많으셨네요,Adjective,2,1
많으셨는데,Adjective,10,1
많으셨던것,Adjective,6,1
많으셨습니다,Adjective,1,2
많으셨습니다,Adjective,2,1
많으셨습니다,Adjective,9,1
많으셨습니다,Adjective,10,3
많으셨어요,Adjective,1,1
많으셨어요,Adjective,6,1
많으셨어요,Adjective,10,4
많으셨을텐데,Adjective,8,1
많으시네,Adjective,10,1
많으시네요,Adjective,10,1
많으시지만,Adjective,10,1
많으신,Adjective,2,1
많으신,Adjective,8,1
많으신,Adjective,10,1
많은,Adjective,1,16
많은,Adjective,2,17
많은,Adjective,3,3
많은,Adjective,4,15
많은,Adjective,5,5
많은,Adjective,6,19
많은,Adjective,7,6
많은,Adjective,8,30
많은,Adjective,9,3
많은,Adjective,10,34
많은거,Adjective,1,1
많은거,Adjective,6,1
많은거,Adjective,7,2
많은거,Adjective,8,1
많은거,Adjective,10,4
많은거지,Adjective,8,1
많은거지,Adjective,10,1
많은건,Adjective,2,1
많은건,Adjective,8,1
많은건,Adjective,9,1
많은건,Adjective,10,1
많은걸,Adjective,1,3
많은걸,Adjective,4,5
많은걸,Adjective,6,1
많은걸,Adjective,8,1
많은걸,Adjective,9,1
많은걸,Adjective,10,1
많은것,Adjective,6,1
많은것,Adjective,9,2
많은것,Adjective,10,2
많은것을,Adjective,4,1
많은것을,Adjective,5,1
많은것을,Adjective,6,1
많은것을,Adjective,8,1
많은것을,Adjective,10,1
많은것이,Adjective,2,1
많은것이,Adjective,7,1
많은것인가,Adjective,2,1
많은게,Adjective,4,1
많은데,Adjective,1,6
많은데,Adjective,2,8
많은데,Adjective,4,2
많은데,Adjective,5,1
많은데,Adjective,6,10
많은데,Adjective,7,3
많은데,Adjective,8,7
많은데,Adjective,9,5
많은데,Adjective,10,26
많은데도,Adjective,1,1
많은듯,Adjective,4,1
많은듯,Adjective,6,1
많은듯,Adjective,8,1
많은듯,Adjective,10,2
많은만큼,Adjective,8,1
많은이를,Adjective,10,1
많은지,Adjective,1,6
많은지,Adjective,2,1
많은지,Adjective,3,1
많은지,Adjective,6,1
많은지,Adjective,7,2
많은지,Adjective,8,3
많은지,Adjective,9,1
많은지,Adjective,10,4
많은지는,Adjective,10,1
많은지라,Adjective,10,1
많을,Adjective,10,2
많을거에요,Adjective,2,1
많을걸,Adjective,4,1
많을까,Adjective,1,1
많음,Adjective,1,8
많음,Adjective,2,15
많음,Adjective,3,3
많음,Adjective,4,7
많음,Adjective,5,3
많음,Adjective,6,12
많음,Adjective,7,1
많음,Adjective,8,9
많음,Adjective,9,3
많음,Adjective,10,5
많이,Adverb,1,84
많이,Adverb,2,91
많이,Adverb,3,21
많이,Adverb,4,87
많이,Adverb,5,33
많이,Adverb,6,97
많이,Adverb,7,50
많이,Adverb,8,106
많이,Adverb,9,46
많이,Adverb,10,190
많이,Modifier,1,8
많이,Modifier,2,9
많이,Modifier,3,4
많이,Modifier,4,2
많이,Modifier,5,4
많이,Modifier,6,7
많이,Modifier,7,2
많이,Modifier,8,9
많이,Modifier,9,1
많이,Modifier,10,13
많이나는거,Adjective,6,1
많이있네요,Adjective,10,1
많이하고,Adjective,4,1
많이하고,Adjective,6,2
많이하고,Adjective,7,1
많이하고,Adjective,8,1
많이하고,Adjective,10,1
많있으면,Adjective,1,1
많지,Adjective,2,2
많지,Adjective,6,1
많지,Adjective,7,2
많지,Adjective,8,1
많지,Adjective,10,6
많지는,Adjective,10,1
많지만,Adjective,1,2
많지만,Adjective,2,1
많지만,Adjective,8,2
많지만,Adjective,9,1
많지만,Adjective,10,8
많진,Adjective,8,1
많하,Adjective,1,2
많하,Adjective,4,4
많하,Adjective,7,1
많하,Adjective,10,1
맏,Noun,4,1
말,Foreign,6,1
말,Foreign,10,1
말,Noun,1,204
말,Noun,2,142
말,Noun,3,15
말,Noun,4,67
말,Noun,5,17
말,Noun,6,52
말,Noun,7,13
말,Noun,8,54
말,Noun,9,18
말,Noun,10,163
말가하,Adjective,10,1
말걸,Noun,1,2
말걸,Noun,3,1
말걸,Noun,4,1
말것을,Verb,1,1
말고,Josa,1,19
말고,Josa,2,14
말고,Josa,4,15
말고,Josa,5,6
말고,Josa,6,11
말고,Josa,7,5
말고,Josa,8,15
말고,Josa,9,5
말고,Josa,10,27
말고는,Josa,1,5
말고는,Josa,2,7
말고는,Josa,3,4
말고는,Josa,4,1
말고는,Josa,5,1
말고는,Josa,6,11
말고는,Josa,8,5
말고는,Josa,9,1
말고는,Josa,10,3
말고는,Verb,2,1
말고는요,Verb,7,1
말고도,Josa,4,1
말고도,Josa,8,1
말곤,Verb,1,2
말곤,Verb,2,3
말곤,Verb,3,2
말곤,Verb,4,2
말곤,Verb,6,5
말곤,Verb,8,1
말곤,Verb,9,1
말곤,Verb,10,2
말구,Verb,8,1
말구,Verb,10,2
말구요,Verb,1,1
말규,Noun,10,1
말기,Noun,4,1
말길,Verb,1,2
말길,Verb,2,2
말길,Verb,6,1
말까,Verb,1,1
말까,Verb,2,2
말까,Verb,4,2
말까,Verb,8,3
말까,Verb,10,10
말끔히,Adverb,2,1
말다,Verb,1,1
말다,Verb,3,1
말다,Verb,10,2
말대꾸,Noun,8,1
말던가,Verb,2,1
말라,Adjective,1,1
말라,Adjective,10,1
말라길래,Adjective,10,1
말라하던데,Adjective,10,1
말랐듯,Adjective,1,1
말려,Verb,2,4
말렸는데,Verb,10,1
말렸음,Verb,10,1
말렸지만,Verb,2,1
말렸지만,Verb,10,1
말로,Noun,1,4
말로,Noun,2,2
말로,Noun,4,1
말로,Noun,10,2
말르,Adjective,6,1
말리,Noun,1,2
말리,Noun,2,2
말리,Noun,6,1
말리겠습니다,Verb,1,1
말리고싶,Verb,2,1
말리고싶을,Verb,2,1
말리는,Verb,1,1
말린듯,Verb,7,1
말릴,Verb,7,1
말릴꺼다,Verb,1,1
말림,Noun,10,1
말문,Noun,1,1
말미,Noun,4,1
말미,Noun,5,1
말미,Noun,6,1
말미,Noun,8,1
말살,Noun,10,1
말소리,Noun,8,1
말씀,Noun,1,2
말씀,Noun,2,3
말씀,Noun,3,1
말씀,Noun,4,1
말씀,Noun,6,2
말씀,Noun,7,1
말씀,Noun,9,1
말씀,Noun,10,2
말씀드리면,Verb,8,1
말씀드리자면,Verb,5,1
말씀드리자면,Verb,10,1
말씀드릴께요,Verb,6,1
말씀드림,Verb,2,1
말씀드립니다,Verb,6,1
말씀드립니다,Verb,8,1
말씀드립니다,Verb,9,1
말아드심,Noun,5,1
말아라,Verb,1,2
말아라,Verb,4,1
말아라,Verb,6,1
말아먹,Verb,1,1
말아먹,Verb,2,2
말아먹,Verb,4,1
말아먹겠어,Verb,1,1
말아먹고,Verb,1,3
말아먹고,Verb,2,1
말아먹고,Verb,4,1
말아먹기,Verb,4,1
말아먹네,Verb,2,2
말아먹네,Verb,6,1
말아먹는,Verb,1,1
말아먹는,Verb,4,1
말아먹는,Verb,6,2
말아먹는다,Verb,1,1
말아먹는다,Verb,6,1
말아먹더니,Verb,10,2
말아먹습니다,Verb,6,1
말아먹었고,Verb,5,1
말아먹었나,Verb,1,1
말아먹었나,Verb,2,1
말아먹었네,Verb,2,1
말아먹었다,Verb,2,1
말아먹었다,Verb,3,1
말아먹었다,Verb,6,1
말아먹었다고,Verb,1,1
말아먹었습니다,Verb,1,1
말아먹었을,Verb,1,1
말아먹었지만,Verb,10,1
말아먹으려,Verb,2,1
말아먹은,Verb,1,4
말아먹은,Verb,2,1
말아먹은,Verb,3,1
말아먹은,Verb,4,1
말아먹은,Verb,5,1
말아먹은,Verb,6,2
말아먹은,Verb,8,1
말아먹을듯,Verb,1,1
말아먹음,Verb,1,2
말아먹음,Verb,2,2
말아먹음,Verb,5,1
말아먹음,Verb,6,2
말아먹음,Verb,7,1
말아먹진,Verb,1,1
말아야,Verb,2,2
말아야,Verb,4,2
말아야겠다는,Verb,6,1
말아야겠다는,Verb,10,1
말아야지,Verb,1,1
말아요,Verb,5,1
말아요,Verb,8,1
말아주세요,Verb,2,1
말아주세요,Verb,4,1
말아주세요,Verb,9,1
말아주세요,Verb,10,2
말아톤,Noun,4,1
말안,Verb,2,1
말안하고,Verb,1,1
말았,Verb,2,1
말았,Verb,6,1
말았다,Verb,1,1
말았다,Verb,6,2
말았습니다,Verb,2,1
말았어야,Verb,2,6
말았어야,Verb,4,1
말았어야,Verb,6,1
말았어야지,Verb,1,1
말았어요,Verb,2,1
말았으면,Verb,1,1
말았으면,Verb,5,1
말았음,Verb,1,1
말어,Verb,1,1
말을말자,Verb,2,1
말을하든,Verb,1,1
말을하지말든,Verb,10,1
말이되,Verb,2,1
말이안,Verb,1,2
말이안,Verb,4,1
말이안,Verb,8,1
말이안되,Verb,10,1
말이있죠,Verb,8,1
말임,Noun,2,1
말잉죠이,Noun,10,1
말재밋,Noun,10,1
말좀,Noun,10,1
말죽거리,Noun,1,1
말즘,Noun,4,1
말지말자,Verb,6,1
말짱하네,Adjective,6,1
말짱히,Adjective,6,1
말초신경,Noun,8,1
말키링,Noun,2,1
말투,Noun,1,1
말투,Noun,4,1
말투,Noun,6,1
말투,Noun,7,1
말투,Noun,10,1
말하건데,Verb,2,1
말하기,Verb,1,1
말하듯,Verb,9,1
말하셈,Verb,10,1
말함,Noun,1,1
말함,Noun,2,1
말함,Noun,6,1
맑게,Adjective,1,1
맑기보단,Adjective,1,1
맑은,Noun,10,1
맘,Noun,1,4
맘,Noun,2,10
맘,Noun,4,5
맘,Noun,5,3
맘,Noun,6,5
맘,Noun,7,5
맘,Noun,8,10
맘,Noun,9,3
맘,Noun,10,38
맘대로,Adverb,1,1
맘졸,Noun,6,1
맘쫄,Noun,9,1
맙소사,Exclamation,1,3
맙소사,Exclamation,2,3
맙시,Noun,1,5
맙시,Noun,2,3
맙시,Noun,6,2
맙시,Noun,10,1
맛,Noun,1,21
맛,Noun,2,11
맛,Noun,3,3
맛,Noun,4,6
맛,Noun,5,2
맛,Noun,6,18
맛,Noun,7,5
맛,Noun,8,13
맛,Noun,9,1
맛,Noun,10,23
맛깔,Noun,10,1
맛깔나게,Adjective,1,1
맛깔나게,Adjective,7,1
맛깔나게,Adjective,8,1
맛깔나게,Adjective,10,1
맛깔난,Adjective,7,1
맛깔난다,Adjective,7,1
맛보고,Verb,6,1
맛보기,Noun,2,1
맛보더니,Verb,1,1
맛보면,Verb,8,1
맛본,Verb,2,1
맛사지,Noun,2,1
맛없게,Adjective,1,2
맛없는,Adjective,2,1
맛없는,Adjective,6,1
맛없다,Adjective,10,1
맛있,Adjective,1,1
맛있게,Adjective,1,1
맛있게,Adjective,8,1
맛있는,Adjective,1,1
맛있는,Adjective,8,1
맛있는,Adjective,10,1
맛있는거,Adjective,1,1
맛있는거,Adjective,2,1
맛있는거,Adjective,4,1
맛있는거나,Adjective,2,1
맛있는건,Adjective,6,1
맛있는데,Adjective,6,1
맛있어,Adjective,1,1
맛있어서,Adjective,5,1
맛있었,Adjective,1,1
맛있었고,Adjective,4,1
맛있었음,Adjective,3,1
맛있음,Adjective,2,1
맛있지가,Adjective,3,1
맛집,Noun,2,2
맛집,Noun,4,1
맛집,Noun,6,3
맛집,Noun,8,1
맛집,Noun,10,8
망,Noun,1,27
망,Noun,2,27
망,Noun,3,3
망,Noun,4,4
망,Noun,5,2
망,Noun,6,3
망,Noun,7,3
망,Noun,8,6
망,Noun,9,1
망,Noun,10,6
망가져,Verb,1,1
망가지고,Verb,9,1
망가진,Verb,1,1
망가진다,Verb,4,1
망가질줄,Verb,4,1
망가질텐데,Verb,2,1
망가짐,Verb,1,1
망각,Noun,3,1
망각,Noun,4,1
망국,Noun,10,2
망라,Noun,2,2
망명,Noun,1,1
망삘,Noun,1,2
망삘스멜,Noun,1,1
망설였는데,Verb,6,1
망설였는데,Verb,8,1
망설였는데,Verb,10,7
망설였는데요,Verb,10,1
망설였다가,Verb,10,1
망설였습니다만,Verb,1,1
망설였지만,Verb,10,2
망설이길,Verb,1,1
망설이는,Verb,4,1
망설이다,Verb,8,4
망설이다,Verb,9,1
망설이다,Verb,10,2
망설이다가,Verb,10,1
망설이시는,Verb,8,1
망설이시는,Verb,9,1
망설일,Verb,10,1
망설임,Verb,8,1
망설임,Verb,10,1
망신,Noun,1,6
망신,Noun,2,3
망신,Noun,3,1
망언,Noun,2,1
망영,Noun,10,1
망은,Noun,2,1
망작,Noun,1,52
망작,Noun,2,50
망작,Noun,3,6
망작,Noun,4,14
망작,Noun,5,2
망작,Noun,6,5
망작,Noun,7,3
망작,Noun,8,13
망작,Noun,9,3
망작,Noun,10,4
망정,Noun,1,3
망정,Noun,2,2
망정,Noun,4,2
망조,Noun,1,4
망쳐,Verb,1,3
망쳐,Verb,2,2
망쳐,Verb,6,1
망쳐놓나,Verb,1,1
망쳐놓을,Verb,1,1
망쳐놨나,Verb,2,1
망쳐놨네,Verb,1,1
망쳐놨네요,Verb,4,1
망쳐놨다,Verb,2,1
망쳐놨다는,Verb,5,1
망쳐놨음,Verb,1,1
망쳣다,Noun,4,1
망쳣다,Noun,6,1
망쳤네,Verb,6,2
망쳤는지,Verb,9,1
망쳤다,Verb,1,1
망쳤다,Verb,2,4
망쳤다,Verb,3,1
망쳤다,Verb,4,2
망쳤다,Verb,5,1
망쳤다,Verb,6,3
망쳤어요,Verb,8,1
망쳤음,Verb,4,1
망쳤음,Verb,7,1
망치,Noun,1,2
망치,Noun,4,2
망치,Noun,6,2
망치,Noun,10,1
망치기,Verb,5,1
망치네요,Verb,4,1
망치는,Verb,1,3
망치는,Verb,2,2
망치는,Verb,4,1
망치는,Verb,6,1
망치는가를,Verb,4,1
망치는거,Verb,5,1
망치는거여,Verb,10,1
망치는것도,Verb,2,1
망치는데,Verb,2,1
망치다니,Verb,1,1
망치다니,Verb,2,2
망치더라구요,Verb,4,1
망치던데,Verb,2,1
망치러,Verb,1,1
망친,Verb,1,1
망친,Verb,2,5
망친,Verb,4,1
망친,Verb,5,1
망친,Verb,6,3
망친거,Verb,1,1
망친거다,Verb,2,1
망친건,Verb,1,1
망친다,Verb,1,1
망친다,Verb,6,2
망친듯,Verb,5,1
망친듯,Verb,6,1
망칠,Verb,1,1
망칠,Verb,3,1
망칠거면,Verb,5,1
망칠수,Verb,1,1
망칠수가,Verb,4,1
망칠수도,Verb,2,1
망침,Verb,1,2
망침,Verb,2,1
망침,Verb,4,2
망침,Verb,6,5
망침,Verb,8,1
망침,Verb,10,1
망하,Adjective,2,1
망하게,Adjective,1,4
망하게,Adjective,2,1
망하게,Adjective,4,3
망하고,Adjective,1,2
망하고,Adjective,2,7
망하고,Adjective,6,1
망하고,Adjective,10,1
망하나요,Adjective,2,1
망하냐,Adjective,1,1
망하냐,Adjective,3,1
망하네,Adjective,1,1
망하네,Adjective,3,1
망하는,Adjective,1,3
망하는,Adjective,2,1
망하는,Adjective,6,1
망하는,Adjective,8,1
망하는거,Adjective,1,2
망하는거,Adjective,2,1
망하는것,Adjective,2,1
망하는것도,Adjective,1,1
망하는것도,Adjective,2,1
망하는대,Adjective,1,1
망하더니,Adjective,4,1
망하든,Adjective,1,2
망하면,Adjective,2,1
망하면,Adjective,8,2
망하실듯,Adjective,3,1
망하지,Adjective,6,1
망한,Adjective,1,6
망한,Adjective,2,9
망한,Adjective,3,1
망한,Adjective,4,8
망한,Adjective,5,1
망한,Adjective,6,1
망한,Adjective,8,2
망한,Adjective,9,1
망한,Adjective,10,1
망한거냐,Adjective,2,1
망한거라는,Adjective,2,1
망한거로,Adjective,2,1
망한거부터,Adjective,8,1
망한것,Adjective,4,1
망한게,Adjective,3,1
망한게,Adjective,4,1
망한나,Adjective,6,1
망한나라,Adjective,4,1
망한나라,Adjective,8,1
망한다,Adjective,1,1
망한다,Adjective,4,1
망한다,Adjective,9,1
망한다고,Adjective,2,1
망한다는,Adjective,1,1
망한다는,Adjective,5,1
망한다는,Adjective,10,1
망한다니까,Adjective,2,1
망한다라,Adjective,10,1
망한듯,Adjective,5,1
망한줄,Adjective,1,1
망한지,Adjective,1,2
망한지,Adjective,2,1
망할,Adjective,1,6
망할,Adjective,2,3
망할,Adjective,4,1
망할,Adjective,6,1
망할,Adjective,7,2
망할,Adjective,10,1
망할거,Adjective,1,2
망할거,Adjective,4,1
망할것,Adjective,1,1
망할것,Adjective,4,1
망할꺼,Adjective,1,1
망할려고,Adjective,2,1
망할만,Adjective,2,1
망할수밖에,Adjective,1,1
망할줄,Adjective,1,1
망할지라도,Adjective,8,1
망함,Adjective,1,2
망함,Adjective,2,9
망함,Adjective,3,1
망함,Adjective,4,1
망함,Adjective,6,3
망함고,Adjective,1,1
망함을,Adjective,3,1
망합니까,Adjective,6,1
망해,Adjective,1,2
망해,Adjective,2,4
망해,Adjective,6,3
망해가는,Adjective,1,1
망해가는,Adjective,10,1
망해가는데,Adjective,4,1
망해가는지,Adjective,1,1
망해도,Adjective,1,1
망해도,Adjective,2,1
망해라,Adjective,2,1
망해서,Adjective,1,1
망해서,Adjective,2,1
망해서,Adjective,8,1
망해서,Adjective,10,2
망해야,Adjective,1,3
망해야,Adjective,2,1
망해야지,Adjective,4,1
망해야하고,Adjective,1,1
망했,Adjective,2,1
망했구나,Adjective,5,1
망했네,Adjective,1,1
망했는데,Adjective,1,1
망했는데,Adjective,4,1
망했는지,Adjective,1,1
망했는지,Adjective,2,3
망했다,Adjective,1,2
망했다,Adjective,2,4
망했다,Adjective,4,1
망했다,Adjective,6,1
망했다,Adjective,7,1
망했다고,Adjective,10,2
망했다구요,Adjective,10,1
망했다길래,Adjective,7,1
망했다는,Adjective,1,1
망했다는,Adjective,4,1
망했다는,Adjective,6,1
망했다는,Adjective,8,2
망했다는걸,Adjective,2,1
망했다니,Adjective,6,1
망했다니,Adjective,8,1
망했다라는,Adjective,1,1
망했다지만,Adjective,8,1
망했어,Adjective,1,1
망했으면,Adjective,1,1
망했을,Adjective,1,2
망했을,Adjective,5,1
망했을거,Adjective,6,1
망했을듯,Adjective,2,1
망했음,Adjective,1,1
망했음,Adjective,2,1
망했음,Adjective,3,1
망했지,Adjective,6,2
맞,Verb,1,4
맞,Verb,6,3
맞,Verb,10,2
맞게,Verb,1,1
맞게,Verb,2,5
맞게,Verb,4,2
맞게,Verb,6,1
맞게,Verb,10,9
맞겠,Verb,1,1
맞겠네요,Verb,2,1
맞겠죠,Verb,5,1
맞겠지만,Verb,6,1
맞고,Verb,1,13
맞고,Verb,2,9
맞고,Verb,4,1
맞고,Verb,5,2
맞고,Verb,6,2
맞고,Verb,8,2
맞고도,Verb,8,1
맞기,Verb,4,1
맞긴,Verb,5,1
맞길래,Verb,8,1
맞길하나,Verb,2,1
맞나,Verb,1,13
맞나,Verb,2,14
맞나,Verb,3,1
맞나,Verb,4,5
맞나,Verb,5,3
맞나,Verb,6,2
맞나,Verb,7,3
맞나,Verb,8,1
맞나,Verb,10,4
맞나부터,Verb,4,1
맞나싶네요,Verb,2,1
맞나싶다,Verb,1,2
맞나싶다,Verb,2,1
맞나싶어요,Verb,10,1
맞나싶을,Verb,1,1
맞나야,Verb,1,1
맞나요,Verb,1,4
맞나요,Verb,2,5
맞나요,Verb,4,3
맞나요,Verb,6,2
맞나요,Verb,10,1
맞냐,Verb,1,8
맞냐,Verb,2,8
맞냐,Verb,4,2
맞냐,Verb,6,1
맞네,Verb,1,1
맞네,Verb,4,1
맞네,Verb,8,1
맞네요,Verb,1,1
맞네요,Verb,2,1
맞네요,Verb,10,2
맞는,Verb,1,8
맞는,Verb,2,7
맞는,Verb,3,1
맞는,Verb,4,2
맞는,Verb,6,2
맞는,Verb,8,2
맞는,Verb,9,2
맞는,Verb,10,15
맞는가,Verb,1,1
맞는가,Verb,3,1
맞는거,Verb,1,1
맞는거,Verb,2,3
맞는거,Verb,4,1
맞는거,Verb,7,1
맞는거,Verb,10,1
맞는건,Verb,1,1
맞는걸,Verb,1,1
맞는것,Verb,1,1
맞는것,Verb,5,1
맞는것,Verb,8,1
맞는게,Verb,3,1
맞는게,Verb,10,1
맞는다,Verb,6,1
맞는데,Verb,1,3
맞는데,Verb,5,1
맞는데,Verb,6,2
맞는데,Verb,7,1
맞는데,Verb,10,1
맞는듯,Verb,1,2
맞는듯,Verb,2,3
맞는듯,Verb,4,2
맞는듯,Verb,6,1
맞는듯,Verb,8,1
맞는듯,Verb,10,2
맞는말이긴,Verb,6,1
맞는지,Verb,1,8
맞는지,Verb,2,5
맞는지,Verb,3,2
맞는지,Verb,4,2
맞는지,Verb,9,1
맞는지,Verb,10,2
맞는지도,Verb,2,1
맞다,Verb,1,2
맞다,Verb,2,3
맞다,Verb,5,3
맞다,Verb,8,2
맞다,Verb,9,1
맞다,Verb,10,2
맞다고,Verb,1,1
맞다고,Verb,8,1
맞다고,Verb,9,1
맞다면,Verb,8,1
맞담,Verb,2,1
맞닿,Verb,10,1
맞더군요,Verb,6,1
맞더니,Verb,8,1
